"ID","scenario","region","soiltype","initDR","year","crop","gp","oc","yield","calories","calories_diff","land_use","land_use_diff","ww_yield","ww_pc","cyl","output","fuel_cost","labour_cost","operations_cost","fertiliser_cost","seed_cost","herbicide_cost","sundry_cost","variables_cost","other_cost","c_fert_prod","c_fert_appl","c_pesticide","c_stock_change","c_field_energy_use","c_total","c_emiss_diff"
"MIT_c_l_LD-HR_4","MIT","central","light","LD-HR",4,"winterwheat",638.931636963827,112.823087443721,5.94953380232699,1987.14428997721,-0.554729628497589,0.504103578139108,0.00045968139172995,5.94953380232699,-0.00166086715119043,96.8112162162162,1308.78876750812,104.769716688702,53.7697166887024,158.539433377405,190.32,72,67,182,511.32,444.32,1345.142857,1351.413824,117.998,0,55.20186658,2869.756547,380.224209
"MIT_c_l_LD-HR_5","MIT","central","light","LD-HR",5,"springbarley",516.26,84.2939686076924,4.4322,1471.4904,-362.802701877204,0.679583094799667,0.134262316756432,0,-5.49189551460241,0,1062.9,105,53,158,134.4,76,27.24,151,388.64,361.4,672.5714286,687.6252516,126.28,0,74.95198528,1561.428665,-946.693664
"MIT_c_l_LD-HR_6","MIT","central","light","LD-HR",6,"wosr",204.09,-12.31,2.37,1170.78,9.21785170715806e-15,0.854131433745025,-7.50150692314295e-18,0,0,0,1016.95,165,85,250,197.22,23.49,150.15,192,562.86,412.71,1100.571429,1071.785771,142.27,0,25.91519382,2340.542394,-35.661419
"MIT_e_h_LD-HR_1","MIT","east","heavy","LD-HR",1,"winterwheat",1032.5,23.92,9.01,3009.34,16.6999999999998,0.332298776475905,-0.00185434585086997,9.01,0.0499999999999989,0,1867.33,129,65,194,262.32,72,124.51,182,640.83,516.32,1467.428571,2217.628238,269.288,0,59.23323642,4013.578046,495.153997
"MIT_e_h_LD-HR_2","MIT","east","heavy","LD-HR",2,"springbeans",297.22,-508.226716486231,4.43,1519.49,-1100.33899894322,0.658115551928608,0.276314237045307,0,-7.84379939803358,0,1042.55,241,125,366,52.58,115.9,129.85,81,379.33,249.48,0,427.2379807,191.39415,0,109.6394823,728.271613,-2790.152436
"MIT_e_h_LD-HR_3","MIT","east","heavy","LD-HR",3,"winterwheat",1025.42230843332,526.722308433316,8.970691191935,2996.21085810629,1341.31085810629,0.333761785863149,-0.27050433293557,8.970691191935,8.970691191935,7.17445945945946,1860.15597499775,128.944502962268,64.9591636021635,193.903666564432,262.32,72,124.51,182,640.83,516.32,1467.428571,2217.628238,269.288,0,59.23323642,4013.578046,1091.787575
"MIT_e_h_LD-HR_4","MIT","east","heavy","LD-HR",4,"winterbarley",512.77,-389.712097381307,6.7106,2227.9192,-568.171368085952,0.448849311949913,0.0910037463845188,0,-8.37152864696393,0,1367.16,142,73,215,220.62,77.76,183.01,158,639.39,456.38,1222.857143,1762.989353,295.938,0,60.30523642,3342.089732,-176.334317
"MIT_e_h_LD-HR_5","MIT","east","heavy","LD-HR",5,"wosr",633.44,-108.152536754998,3.36,1659.84,-843.545785634457,0.602467707730866,0.202995689597271,0,-7.49516702285766,0,1348.6,160,82,242,197.22,23.49,60.45,192,473.16,412.71,1100.571429,1568.200246,127.92,0,18.74269493,2815.434369,-702.98968
"MIT_e_h_LD-HR_6","MIT","east","heavy","LD-HR",6,"winterwheat",959.616592938227,460.916592938227,8.7276451840088,2915.03349145894,1260.13349145894,0.343194259665539,-0.26107185913318,8.7276451840088,8.7276451840088,51.5313513513514,1815.79931032445,142.60811375522,72.744603631003,215.352717386223,262.32,72,124.51,182,640.83,516.32,1467.428571,2217.628238,269.288,0,104.4057151,4058.750525,1136.960054
"MIT_e_m_LD-HR_1","MIT","east","medium","LD-HR",1,"winterwheat",865.52,22.09,7.98,2665.32,13.3600000000001,0.375189470682695,-0.00189012327799848,7.98,0.04,0,1679.35,115,58,173,262.32,72,124.51,182,640.83,516.32,1467.428571,1095.510209,269.288,0,55.59890104,2887.825681,367.638155
"MIT_e_m_LD-HR_2","MIT","east","medium","LD-HR",2,"springbeans",113.07,-497.402292986531,3.24,1111.32,-1142.56231821946,0.899830831803621,0.455740232820751,0,-6.74815065335169,0,822.4,217,113,330,52.58,115.9,129.85,81,379.33,249.48,0,160.5621573,191.39415,0,94.5974679,446.5537752,-2105.5149858
"MIT_e_m_LD-HR_3","MIT","east","medium","LD-HR",3,"winterwheat",839.697475990696,481.147475990696,7.83771499969771,2617.79680989904,1204.95680989904,0.382123584125067,-0.32567064593637,7.83771499969771,7.83771499969771,25.9674324324324,1653.38280705963,114.891768879502,57.9639229598341,172.855691839337,262.32,72,124.51,182,640.83,516.32,1467.428571,1095.510209,269.288,0,55.59890104,2887.825681,809.510155
"MIT_e_m_LD-HR_4","MIT","east","medium","LD-HR",4,"winterbarley",409.85,-243.490809197421,5.9897,1988.5804,-312.478063126232,0.502871294517436,0.0678372171677586,0,-6.88939659618632,0,1244.24,129,66,195,220.62,77.76,183.01,158,639.39,456.38,1222.857143,878.2215114,295.938,0,56.67090104,2453.687555,-66.4999710000002
"MIT_e_m_LD-HR_5","MIT","east","medium","LD-HR",5,"wosr",469.94,-75.1812273244601,2.86,1412.84,-721.578884836407,0.707794230061437,0.239147664418727,0,-6.39047570310301,0,1181.1,157,81,238,197.22,23.49,60.45,192,473.16,412.71,1100.571429,782.4020867,127.92,0,18.57694438,2029.47046,-522.598301
"MIT_e_m_LD-HR_6","MIT","east","medium","LD-HR",6,"winterwheat",718.586566662519,360.036566662519,7.25683335489312,2423.7823405343,1010.9423405343,0.413646814199053,-0.294147415862384,7.25683335489312,7.25683335489312,131.979324324324,1547.37078329871,124.217618431068,63.7392061436893,187.956824574757,262.32,72,124.51,182,640.83,516.32,1467.428571,1095.510209,269.288,0,87.48013592,2919.706916,841.39139
"MIT_e_l_LD-HR_1","MIT","east","light","LD-HR",1,"winterwheat",701.45,23.0700000000001,6.67,2227.78,-43.4199999999998,0.448877357728321,0.0085814788977473,6.67,-0.13,0,1440.28,102,52,154,206.32,72,124.51,182,584.83,460.32,1467.428571,1512.434556,269.288,0,51.96456567,3301.115693,811.583355
"MIT_e_l_LD-HR_2","MIT","east","light","LD-HR",2,"driedpeas",395.19,-90.9092281535872,4.36,1508.56,-424.735371979982,0.662883809725831,0.145166318441909,0,-5.78830949694606,0,1204,208,107,315,43.6,141,154.21,155,493.81,339.6,0,253.8256254,171.71415,0,75.80345353,501.3432289,-2006.7791001
"MIT_e_l_LD-HR_3","MIT","east","light","LD-HR",3,"winterwheat",681.668287886532,465.268287886531,6.55914274890972,2190.75367813585,1019.97367813585,0.456636941925807,-0.397494491819218,6.55914274890972,6.55914274890972,20.2324324324324,1420.04785977532,101.687952029039,51.8616198597529,153.549571888792,206.32,72,124.51,182,584.83,460.32,1467.428571,1512.434556,269.288,0,51.96456567,3301.115693,924.91188
"MIT_e_l_LD-HR_4","MIT","east","light","LD-HR",4,"winterbarley",309.46,-216.648549520106,5.2777,1752.1964,-235.502619605712,0.570712278600732,0.0670683818533543,0,-5.95119466947818,0,1122.85,115,59,174,220.62,77.76,183.01,158,639.39,456.38,1222.857143,1205.093163,295.938,0,53.03656567,2776.924871,287.392533
"MIT_e_l_LD-HR_5","MIT","east","light","LD-HR",5,"wosr",307.79,-124.176031392308,2.37,1170.78,-663.513101877204,0.854131433745025,0.30881065570179,0,-5.49189551460241,0,1016.95,156,80,236,197.22,23.49,60.45,192,473.16,412.71,1100.571429,1071.785771,127.92,0,18.41119382,2318.688394,-189.433935
"MIT_e_l_LD-HR_6","MIT","east","light","LD-HR",6,"winterwheat",578.939538383913,362.539538383913,6.03667559692728,2016.24964937371,845.469649373712,0.497289282533631,-0.356842151211394,6.03667559692728,6.03667559692728,115.58472972973,1324.69530394457,106.52426449218,54.4015010684782,160.925765560658,206.32,72,124.51,182,584.83,460.32,1467.428571,1512.434556,269.288,0,70.55455671,3319.705684,943.501871
"MIT_n_h_LD-LR_1","MIT","north","heavy","LD-LR",1,"winterwheat",1269.97,261.39,9.63,3216.42,223.78,0.310904670409959,-0.0232484519168161,9.63,0.67,0,1980.48,124,63,187,246.32,68.4,26.79,182,523.51,496.72,1345.142857,1978.57345,57.1704,0,38.69717523,3419.583882,-98.8401670000003
"MIT_n_h_LD-LR_2","MIT","north","heavy","LD-LR",2,"winterbarley",713.69,-94.0479482212634,6.6839,2219.0548,-405.031053153025,0.450642318522282,0.069432655705733,0,-7.85654447051804,0,1362.6,128,65,193,212.62,70.2,15.09,158,455.91,440.82,1161.714286,1663.150282,52.48,0,34.94517523,2912.289743,-606.134306
"MIT_n_h_LD-LR_3","MIT","north","heavy","LD-LR",3,"wosr",583.89,85.19,3.36,1659.84,4.93999999999985,0.602467707730866,-0.00179841106785329,0,0,0,1348.6,206,107,313,197.22,23.49,39,192,451.71,412.71,1100.571429,1568.200246,28.7,0,52.17390348,2749.645578,-172.144893
"MIT_n_h_LD-LR_4","MIT","north","heavy","LD-LR",4,"winterwheat",1124.53120072276,211.308325496174,9.19207592312665,3070.1533583243,254.17203234635,0.326194865091399,-0.029228520793426,9.19207592312665,0.760994108821408,79.9218918918919,1900.558292408,123.327588595307,62.8872874768147,186.214876072121,246.32,68.4,93.09,182,589.81,496.72,1345.142857,1978.57345,57.1704,0,38.69717523,3419.583882,-98.8401670000003
"MIT_n_h_LD-LR_5","MIT","north","heavy","LD-LR",5,"springbeans",396.49,-347.764409258334,4.43,1519.49,-988.845531152578,0.658115551928608,0.259417534066093,0,-7.5099866202173,0,1042.55,201,103,304,52.58,115.9,92.58,81,342.06,249.48,0,427.2379807,132.2988,0,46.42346985,605.9602506,-2912.4637984
"MIT_n_h_LD-LR_6","MIT","north","heavy","LD-LR",6,"winterwheat",1260.0755105264,761.375510526403,9.57528259000169,3198.14438506056,1543.24438506056,0.312695093088847,-0.291571025709872,9.57528259000169,9.57528259000169,9.98608108108108,1970.49402332409,123.91838304164,62.9901297560459,186.908512797686,246.32,68.4,26.79,182,523.51,496.72,1345.142857,1978.57345,57.1704,0,38.69717523,3419.583882,497.793411
"MIT_n_m_LD-LR_1","MIT","north","medium","LD-LR",1,"winterwheat",1091.04,247.61,8.54,2852.36,200.4,0.350586882441207,-0.0264927115194866,8.54,0.599999999999999,0,1781.55,111,56,167,246.32,68.4,26.79,182,523.51,496.72,1345.142857,982.23697,57.1704,0,37.17588682,2421.726114,-98.4614120000001
"MIT_n_m_LD-LR_2","MIT","north","medium","LD-LR",2,"winterbarley",612.3,-46.1068915454858,5.9719,1982.6708,-359.684065158629,0.504370165738054,0.0773612713965847,0,-7.01303851843901,0,1241.21,115,58,173,212.62,70.2,15.09,158,455.91,440.82,1161.714286,829.348723,52.48,0,33.42388682,2076.966896,-475.101865
"MIT_n_m_LD-LR_3","MIT","north","medium","LD-LR",3,"wosr",440.39,81.84,2.86,1412.84,1.22904689428774e-14,0.707794230061437,-6.00120553851436e-18,0,0,0,1181.1,190,99,289,197.22,23.49,39,192,451.71,412.71,1100.571429,782.4020867,28.7,0,42.50051689,1954.174032,-124.141494
"MIT_n_m_LD-LR_4","MIT","north","medium","LD-LR",4,"winterwheat",977.126958622087,190.442219520053,8.27623803339692,2764.26350315457,216.792903674367,0.362076438402572,-0.0306659653168439,8.27623803339692,0.649080549923254,48.1362162162162,1733.41379513373,110.546936192079,55.9291922419828,166.476128434062,246.32,68.4,93.09,182,589.81,496.72,1345.142857,982.23697,57.1704,0,37.17588682,2421.726114,-98.4614120000001
"MIT_n_m_LD-LR_5","MIT","north","medium","LD-LR",5,"springbeans",201.34,-399.346339192194,3.24,1111.32,-1125.57753713598,0.899830831803621,0.452770621116162,0,-6.69729801537719,0,822.4,184,95,279,52.58,115.9,92.58,81,342.06,249.48,0,160.5621573,132.2988,0,43.16788903,336.0288463,-2216.0399147
"MIT_n_m_LD-LR_6","MIT","north","medium","LD-LR",6,"winterwheat",1086.09523909913,727.545239099131,8.51262545342263,2843.21690144316,1430.37690144316,0.351719457517072,-0.356074772544364,8.51262545342263,8.51262545342263,4.99608108108108,1776.55417169737,110.954169250934,55.9947104518247,166.948879702759,246.32,68.4,26.79,182,523.51,496.72,1345.142857,982.23697,57.1704,0,37.17588682,2421.726114,343.410588
"MIT_n_l_LD-LR_1","MIT","north","light","LD-LR",1,"winterwheat",880.52,202.14,6.97,2327.98,56.78,0.429556954956658,-0.0107389238739165,6.97,0.169999999999999,0,1495.03,97,50,147,190.32,68.4,26.79,182,467.51,440.72,1345.142857,1351.413824,57.1704,0,35.40015677,2789.127238,299.5949
"MIT_n_l_LD-LR_2","MIT","north","light","LD-LR",2,"winterbarley",510.39,-15.3668733926128,5.251,1743.332,-264.082387968618,0.573614205441075,0.0753640511749086,0,-6.01022271846892,0,1118.3,101,51,152,212.62,70.2,15.09,158,455.91,440.82,1161.714286,1136.910397,52.48,0,31.64815677,2382.752839,-125.36949
"MIT_n_l_LD-LR_3","MIT","north","light","LD-LR",3,"wosr",298.24,81.84,2.37,1170.78,0,0.854131433745025,-6.00120553851436e-18,0,0,0,1016.95,176,91,267,197.22,23.49,39,192,451.71,412.71,1100.571429,1071.785771,28.7,0,32.8271303,2233.88433,-142.319483
"MIT_n_l_LD-LR_4","MIT","north","light","LD-LR",4,"winterwheat",779.189837222901,142.268890521833,6.77404417862364,2262.5307556603,68.8882660083932,0.442311746399718,-0.0137377082337249,6.77404417862364,0.206252293438303,35.7637837837838,1459.26646264957,96.4899678012132,49.7766576254525,146.266625426666,190.32,68.4,93.09,182,533.81,440.72,1345.142857,1351.413824,57.1704,0,35.40015677,2789.127238,299.5949
"MIT_n_l_LD-LR_5","MIT","north","light","LD-LR",5,"driedpeas",488.82,12.5288333022884,4.36,1508.56,-408.889622618426,0.662883809725831,0.141345890285411,0,-5.7408671335881,0,1204,187,96,283,43.6,141,92.58,155,432.18,339.6,0,253.8256254,136.7268,0,39.65786658,430.210292,-2077.912037
"MIT_n_l_LD-LR_6","MIT","north","light","LD-LR",6,"winterwheat",876.472851579099,660.072851579099,6.94729548858249,2320.39669318655,1149.61669318655,0.430969544712546,-0.423161889032479,6.94729548858249,6.94729548858249,4.14391891891892,1490.88617875741,96.9338790377281,49.9696960494775,146.903575087206,190.32,68.4,26.79,182,467.51,440.72,1345.142857,1351.413824,57.1704,0,35.40015677,2789.127238,412.923425
"MIT_c_h_LD-LR_1","MIT","central","heavy","LD-LR",1,"winterwheat",1269.97,261.39,9.63,3216.42,223.78,0.310904670409959,-0.0232484519168161,9.63,0.67,0,1980.48,124,63,187,246.32,68.4,26.79,182,523.51,496.72,1345.142857,1978.57345,57.1704,0,38.69717523,3419.583882,-98.8401670000003
"MIT_c_h_LD-LR_2","MIT","central","heavy","LD-LR",2,"winterbarley",713.69,-94.1914665882949,6.6839,2219.0548,-405.297537817613,0.450642318522282,0.069470925726675,0,-7.85734232879525,0,1362.6,128,65,193,212.62,70.2,15.09,158,455.91,440.82,1161.714286,1663.150282,52.48,0,34.94517523,2912.289743,-606.134306
"MIT_c_h_LD-LR_3","MIT","central","heavy","LD-LR",3,"wosr",583.89,85.19,3.36,1659.84,4.93999999999985,0.602467707730866,-0.00179841106785329,0,0,0,1348.6,206,107,313,197.22,23.49,39,192,451.71,412.71,1100.571429,1568.200246,28.7,0,52.17390348,2749.645578,-172.144893
"MIT_c_h_LD-LR_4","MIT","central","heavy","LD-LR",4,"winterwheat",1124.53120072276,211.192918350566,9.19207592312665,3070.1533583243,253.958469891974,0.326194865091399,-0.0292011135310286,9.19207592312665,0.760354700275372,79.9218918918919,1900.558292408,123.327588595307,62.8872874768147,186.214876072121,246.32,68.4,93.09,182,589.81,496.72,1345.142857,1978.57345,57.1704,0,38.69717523,3419.583882,-98.8401670000003
"MIT_c_h_LD-LR_5","MIT","central","heavy","LD-LR",5,"springbeans",396.49,-347.905657791564,4.43,1519.49,-989.108020202386,0.658115551928608,0.259459465125665,0,-7.51077251557601,0,1042.55,201,103,304,52.58,115.9,92.58,81,342.06,249.48,0,427.2379807,132.2988,0,46.42346985,605.9602506,-2912.4637984
"MIT_c_h_LD-LR_6","MIT","central","heavy","LD-LR",6,"winterwheat",1260.0755105264,761.375510526403,9.57528259000169,3198.14438506056,1543.24438506056,0.312695093088847,-0.291571025709872,9.57528259000169,9.57528259000169,9.98608108108108,1970.49402332409,123.91838304164,62.9901297560459,186.908512797686,246.32,68.4,26.79,182,523.51,496.72,1345.142857,1978.57345,57.1704,0,38.69717523,3419.583882,497.793411
"MIT_c_m_LD-LR_1","MIT","central","medium","LD-LR",1,"winterwheat",1091.04,247.61,8.54,2852.36,200.4,0.350586882441207,-0.0264927115194866,8.54,0.599999999999999,0,1781.55,111,56,167,246.32,68.4,26.79,182,523.51,496.72,1345.142857,982.23697,57.1704,0,37.17588682,2421.726114,-98.4614120000001
"MIT_c_m_LD-LR_2","MIT","central","medium","LD-LR",2,"winterbarley",612.3,-46.1068915454858,5.9719,1982.6708,-359.684065158629,0.504370165738054,0.0773612713965847,0,-7.01303851843901,0,1241.21,115,58,173,212.62,70.2,15.09,158,455.91,440.82,1161.714286,829.348723,52.48,0,33.42388682,2076.966896,-475.101865
"MIT_c_m_LD-LR_3","MIT","central","medium","LD-LR",3,"wosr",440.39,81.84,2.86,1412.84,1.22904689428774e-14,0.707794230061437,-6.00120553851436e-18,0,0,0,1181.1,190,99,289,197.22,23.49,39,192,451.71,412.71,1100.571429,782.4020867,28.7,0,42.50051689,1954.174032,-124.141494
"MIT_c_m_LD-LR_4","MIT","central","medium","LD-LR",4,"winterwheat",977.126958622087,190.442219520053,8.27623803339692,2764.26350315457,216.792903674367,0.362076438402572,-0.0306659653168439,8.27623803339692,0.649080549923254,48.1362162162162,1733.41379513373,110.546936192079,55.9291922419828,166.476128434062,246.32,68.4,93.09,182,589.81,496.72,1345.142857,982.23697,57.1704,0,37.17588682,2421.726114,-98.4614120000001
"MIT_c_m_LD-LR_5","MIT","central","medium","LD-LR",5,"springbeans",201.34,-399.346339192194,3.24,1111.32,-1125.57753713598,0.899830831803621,0.452770621116162,0,-6.69729801537719,0,822.4,184,95,279,52.58,115.9,92.58,81,342.06,249.48,0,160.5621573,132.2988,0,43.16788903,336.0288463,-2216.0399147
"MIT_c_m_LD-LR_6","MIT","central","medium","LD-LR",6,"winterwheat",1086.09523909913,727.545239099131,8.51262545342263,2843.21690144316,1430.37690144316,0.351719457517072,-0.356074772544364,8.51262545342263,8.51262545342263,4.99608108108108,1776.55417169737,110.954169250934,55.9947104518247,166.948879702759,246.32,68.4,26.79,182,523.51,496.72,1345.142857,982.23697,57.1704,0,37.17588682,2421.726114,343.410588
"MIT_c_l_LD-LR_1","MIT","central","light","LD-LR",1,"winterwheat",880.52,202.14,6.97,2327.98,56.78,0.429556954956658,-0.0107389238739165,6.97,0.169999999999999,0,1495.03,97,50,147,190.32,68.4,26.79,182,467.51,440.72,1345.142857,1351.413824,57.1704,0,35.40015677,2789.127238,299.5949
"MIT_c_l_LD-LR_2","MIT","central","light","LD-LR",2,"winterbarley",510.39,-15.3668733926128,5.251,1743.332,-264.082387968618,0.573614205441075,0.0753640511749086,0,-6.01022271846892,0,1118.3,101,51,152,212.62,70.2,15.09,158,455.91,440.82,1161.714286,1136.910397,52.48,0,31.64815677,2382.752839,-125.36949
"MIT_c_l_LD-LR_3","MIT","central","light","LD-LR",3,"wosr",298.24,81.84,2.37,1170.78,-6.1452344714387e-15,0.854131433745025,-1.50030138462859e-18,0,0,0,1016.95,176,91,267,197.22,23.49,39,192,451.71,412.71,1100.571429,1071.785771,28.7,0,32.8271303,2233.88433,-142.319483
"MIT_c_l_LD-LR_4","MIT","central","light","LD-LR",4,"winterwheat",779.22957926015,142.308632559081,6.77426619997559,2262.60491079185,68.9624211399433,0.442296965472491,-0.013752489160952,6.77426619997559,0.206474314790249,35.7227027027027,1459.30698307219,96.4905134429609,49.7768903690775,146.267403812038,190.32,68.4,93.09,182,533.81,440.72,1345.142857,1351.413824,57.1704,0,35.40015677,2789.127238,299.5949
"MIT_c_l_LD-LR_5","MIT","central","light","LD-LR",5,"driedpeas",488.82,12.5288333022884,4.36,1508.56,-408.889622618426,0.662883809725831,0.141345890285411,0,-5.7408671335881,0,1204,187,96,283,43.6,141,92.58,155,432.18,339.6,0,253.8256254,136.7268,0,39.65786658,430.210292,-2077.912037
"MIT_c_l_LD-LR_6","MIT","central","light","LD-LR",6,"winterwheat",876.473756284709,660.073756284709,6.94730056370012,2320.39838827584,1149.61838827584,0.430969229445636,-0.423162204299388,6.94730056370012,6.94730056370012,4.14297297297297,1490.88710502152,96.933893786756,49.9697028038062,146.903596590562,190.32,68.4,26.79,182,467.51,440.72,1345.142857,1351.413824,57.1704,0,35.40015677,2789.127238,412.923425
"MIT_e_h_LD-LR_1","MIT","east","heavy","LD-LR",1,"winterwheat",1072.66,64.08,8.96,2992.64,0,0.334153122326775,0,8.96,0,0,1858.2,118,60,178,246.32,72,107.22,182,607.54,500.32,1345.142857,1978.57345,130.9704,0,59.23323642,3513.919943,-4.50410600000032
"MIT_e_h_LD-LR_2","MIT","east","heavy","LD-LR",2,"wosr",637.89,-196.682252500067,3.36,1659.84,-1014.05050763921,0.602467707730866,0.228469611790992,0,-8.00566020251261,0,1348.6,196,102,298,197.22,23.49,0,192,412.71,412.71,1100.571429,1568.200246,0,0,44.66990348,2713.441578,-804.982471
"MIT_e_h_LD-LR_3","MIT","east","heavy","LD-LR",3,"winterwheat",1063.30842093159,564.608420931588,8.90806035881208,2975.29215984323,1320.39215984323,0.336111621671466,-0.268154497127253,8.90806035881208,8.90806035881208,9.47878378378378,1848.72123622865,117.92668601759,59.9461292794744,177.872815297064,246.32,72,107.22,182,607.54,500.32,1345.142857,1978.57345,130.9704,0,59.23323642,3513.919943,592.129472
"MIT_e_h_LD-LR_4","MIT","east","heavy","LD-LR",4,"winterwheat",826.665175868921,-163.925075761257,7.61201896306711,2542.41433366441,-416.858440002726,0.393327023267867,0.0553869620109027,7.61201896306711,-1.24807916168481,0.726216216216216,1612.19347474419,117.993353920887,59.9949449543807,177.988298875268,246.32,72,107.22,182,607.54,500.32,1345.142857,1978.57345,130.9704,0,59.23323642,3513.919943,-4.50410600000032
"MIT_e_h_LD-LR_5","MIT","east","heavy","LD-LR",5,"wosr",637.89,-123.589761518245,3.36,1659.84,-880.518192263722,0.602467707730866,0.208822189225244,0,-7.60586285108899,0,1348.6,196,102,298,197.22,23.49,0,192,412.71,412.71,1100.571429,1568.200246,0,0,44.66990348,2713.441578,-804.982471
"MIT_e_h_LD-LR_6","MIT","east","heavy","LD-LR",6,"winterwheat",1065.25458121777,566.554581217766,8.91886836420087,2978.90203364309,1324.00203364309,0.335701875967202,-0.268564242831517,8.91886836420087,8.91886836420087,7.50608108108108,1850.69365253289,117.941910109264,59.9571612058582,177.899071315122,246.32,72,107.22,182,607.54,500.32,1345.142857,1978.57345,130.9704,0,59.23323642,3513.919943,592.129472
"MIT_e_m_LD-LR_1","MIT","east","medium","LD-LR",1,"winterwheat",903.51,60.08,7.94,2651.96,0,0.377079593960693,0,7.94,0,0,1672.05,107,54,161,246.32,72,107.22,182,607.54,500.32,1345.142857,982.23697,130.9704,0,55.59890104,2513.949128,-6.23839799999996
"MIT_e_m_LD-LR_2","MIT","east","medium","LD-LR",2,"wosr",494.39,-164.016891545486,2.86,1412.84,-929.514865158629,0.707794230061437,0.280785335719967,0,-7.01303851843901,0,1181.1,180,94,274,197.22,23.49,0,192,412.71,412.71,1100.571429,782.4020867,0,0,34.99651689,1917.970032,-634.098729
"MIT_e_m_LD-LR_3","MIT","east","medium","LD-LR",3,"winterwheat",872.292655624985,513.742655624985,7.76798220731101,2594.50605724188,1181.66605724188,0.385576793465062,-0.322217436596375,7.76798220731101,7.76798220731101,31.3927027027027,1640.65722910513,106.867384164213,53.9557947214045,160.823178885618,246.32,72,107.22,182,607.54,500.32,1345.142857,982.23697,130.9704,0,55.59890104,2513.949128,435.633602
"MIT_e_m_LD-LR_4","MIT","east","medium","LD-LR",4,"winterwheat",681.901885233234,-104.7828538688,6.72559665219466,2246.34928183302,-301.121317647187,0.445174612495386,0.0524322087759698,6.72559665219466,-0.901560831279004,4.27081081081081,1450.41901168786,106.982844840971,53.9942816136569,160.977126454627,246.32,72,107.22,182,607.54,500.32,1345.142857,982.23697,130.9704,0,55.59890104,2513.949128,-6.23839799999996
"MIT_e_m_LD-LR_5","MIT","east","medium","LD-LR",5,"wosr",494.39,-106.296339192194,2.86,1412.84,-824.057537135981,0.707794230061437,0.260734019373978,0,-6.69729801537719,0,1181.1,180,94,274,197.22,23.49,0,192,412.71,412.71,1100.571429,782.4020867,0,0,34.99651689,1917.970032,-634.098729
"MIT_e_m_LD-LR_6","MIT","east","medium","LD-LR",6,"winterwheat",872.484636037189,513.934636037189,7.76902792666151,2594.85532750494,1182.01532750494,0.385554337361048,-0.322239892700388,7.76902792666151,7.76902792666151,31.2013513513514,1640.84805778354,106.86654091032,53.9555136367733,160.822054547093,246.32,72,107.22,182,607.54,500.32,1345.142857,982.23697,130.9704,0,55.59890104,2513.949128,435.633602
"MIT_e_l_LD-LR_1","MIT","east","light","LD-LR",1,"winterwheat",711.06,32.6799999999999,6.48,2164.32,-106.88,0.462038885192578,0.0217430063620037,6.48,-0.32,0,1405.6,95,48,143,190.32,72,107.22,182,551.54,444.32,1345.142857,1351.413824,130.9704,0,51.96456567,2879.491646,389.959308
"MIT_e_l_LD-LR_2","MIT","east","light","LD-LR",2,"wosr",352.24,-173.516873392613,2.37,1170.78,-836.634387968618,0.854131433745025,0.355881279478858,0,-6.01022271846892,0,1016.95,166,86,252,197.22,23.49,0,192,412.71,412.71,1100.571429,1071.785771,0,0,25.3231303,2197.68033,-310.441999
"MIT_e_l_LD-LR_3","MIT","east","light","LD-LR",3,"winterwheat",685.620226950211,469.220226950211,6.34012075298309,2117.60033149635,946.820331496351,0.472411340348133,-0.381720093396892,6.34012075298309,6.34012075298309,25.527972972973,1380.07181639302,94.9557947214045,47.9557947214045,142.911589442809,190.32,72,107.22,182,551.54,444.32,1345.142857,1351.413824,130.9704,0,51.96456567,2879.491646,503.287833
"MIT_e_l_LD-LR_4","MIT","east","light","LD-LR",4,"winterwheat",530.207966329527,-106.712980371541,5.48896740274405,1833.31511251651,-360.32737713539,0.545469536562436,0.0894200819289934,5.48896740274405,-1.07882448244129,3.47283783783784,1224.73652955684,94.9942816136569,47.9942816136569,142.988563227314,190.32,72,107.22,182,551.54,444.32,1345.142857,1351.413824,130.9704,0,51.96456567,2879.491646,389.959308
"MIT_e_l_LD-LR_5","MIT","east","light","LD-LR",5,"wosr",352.24,-124.051166697712,2.37,1170.78,-746.669622618426,0.854131433745025,0.332593514304604,0,-5.7408671335881,0,1016.95,166,86,252,197.22,23.49,0,192,412.71,412.71,1100.571429,1071.785771,0,0,25.3231303,2197.68033,-310.441999
"MIT_e_l_LD-LR_6","MIT","east","light","LD-LR",6,"winterwheat",685.776128702617,469.376128702617,6.34097193648208,2117.88462678501,947.104626785015,0.47238371753692,-0.381747716208105,6.34097193648208,6.34097193648208,25.3732432432432,1380.22715597616,94.9555136367733,47.9555136367733,142.911027273547,190.32,72,107.22,182,551.54,444.32,1345.142857,1351.413824,130.9704,0,51.96456567,2879.491646,503.287833
